precision recall f1 MCC TP FP FN FP AUC 
0.7592987134557642 0.7787810383747178 0.750467576394829 0.3414299369491263 0.22121896162528218 0.5180175176960328 0.7787810383747178 0.4819824823039672 0.7918080593849417 
0.7573518923022734 0.7765237020316027 0.7577036375541896 0.3532189897262452 0.2234762979683973 0.4792808600379654 0.7765237020316027 0.5207191399620347 0.7910922587486743 
0.7592027569454206 0.7787810383747178 0.7558897152288849 0.35108156438202925 0.22121896162528218 0.4954300309516001 0.7787810383747178 0.5045699690483999 0.7960896076352068 
0.7642460758265205 0.781038374717833 0.7658951210571696 0.3751575000541181 0.21896162528216703 0.45511048500415324 0.781038374717833 0.5448895149958468 0.7974151643690349 
0.7498762010315594 0.7720090293453724 0.7463963122672171 0.32509224770470063 0.22799097065462753 0.5147449784439938 0.7720090293453724 0.48525502155600614 0.7959437963944856 
0.760352950123815 0.7787810383747178 0.7607259944878773 0.3615410997089145 0.22121896162528218 0.4728425442071675 0.7787810383747178 0.5271574557928326 0.7959040296924709 
0.7501242391168395 0.7720090293453724 0.7477530225427371 0.32785731600975315 0.22799097065462753 0.5090981067578857 0.7720090293453724 0.4909018932421143 0.7958112407211029 
0.7656137558377766 0.7832957110609481 0.7644747271951815 0.37289793340166655 0.21670428893905191 0.471259655917788 0.7832957110609481 0.5287403440822122 0.7951484623541888 
0.7504401361332941 0.7720090293453724 0.7490714635660994 0.3306594663121328 0.22799097065462753 0.5034512350717776 0.7720090293453724 0.4965487649282224 0.7977730646871686 
0.7633254021515874 0.781038374717833 0.763728616603401 0.3697963776210514 0.21896162528216703 0.46640422837636947 0.781038374717833 0.5335957716236305 0.7951882290562036 
0.7563373161956489 0.7765237020316027 0.7540403454756819 0.3451196976622093 0.2234762979683973 0.49622147509628983 0.7765237020316027 0.5037785249037101 0.7944326617179215 
0.762953064440564 0.781038374717833 0.7625985135631959 0.3671751092810728 0.21896162528216703 0.47205110006247775 0.781038374717833 0.5279488999375223 0.7947507953340401 
0.7651552527399029 0.7832957110609481 0.7608715577752342 0.36563331709733976 0.21670428893905191 0.4882002709761124 0.7832957110609481 0.5117997290238876 0.7957449628844113 
0.760352950123815 0.7787810383747178 0.7607259944878773 0.3615410997089145 0.22121896162528218 0.4728425442071675 0.7787810383747178 0.5271574557928326 0.7956654294803818 
0.7621368380434278 0.781038374717833 0.756440022672476 0.354774000741218 0.21896162528216703 0.5002854584930185 0.781038374717833 0.4997145415069815 0.7955063626723223 
0.7642460758265205 0.781038374717833 0.7658951210571696 0.3751575000541181 0.21896162528216703 0.45511048500415324 0.781038374717833 0.5448895149958468 0.7980116648992577 
0.7681951046784402 0.7855530474040632 0.7651833456518355 0.3763477696651543 0.2144469525959368 0.47611508345920633 0.7855530474040632 0.5238849165407936 0.7973753976670201 
0.7662708149311348 0.7832957110609481 0.7667118680175179 0.3779871471768915 0.21670428893905191 0.4599659125455716 0.7832957110609481 0.5400340874544284 0.7992974549310712 
0.7769186821284767 0.7923250564334086 0.7720191772110507 0.39674301666344125 0.2076749435665914 0.468093879339029 0.7923250564334086 0.5319061206609711 0.7976405090137859 
0.7741554087171447 0.7900677200902935 0.7723882655812084 0.39508734839072795 0.20993227990970656 0.45759158011150236 0.7900677200902935 0.5424084198884976 0.7977730646871686 
0.7741631588116524 0.7900677200902935 0.7677329811532134 0.386439867584754 0.20993227990970656 0.4801790668559351 0.7900677200902935 0.519820933144065 0.799668610816543 
0.7853577529937256 0.7990970654627539 0.7821780175992209 0.4229995875003831 0.20090293453724606 0.44313206016052703 0.7990970654627539 0.5568679398394729 0.7996951219512196 
0.7681316763203585 0.7855530474040632 0.7639781092948462 0.3740401603623622 0.2144469525959368 0.48176195514531456 0.7855530474040632 0.5182380448546855 0.7998541887592789 
0.7714673020526633 0.7878103837471784 0.7704922804271475 0.38929893457391435 0.21218961625282168 0.45838302425619215 0.7878103837471784 0.5416169757438078 0.8001590668080593 
0.7682671565493621 0.7855530474040632 0.7614618778751053 0.3696148772594766 0.2144469525959368 0.4930556985175309 0.7855530474040632 0.5069443014824692 0.8003976670201486 
0.7711278231793436 0.7878103837471784 0.7682387631597564 0.3846228286943381 0.21218961625282168 0.4696767676284085 0.7878103837471784 0.5303232323715916 0.7996553552492046 
0.7621436989642459 0.781038374717833 0.7577430018479755 0.35714859179725356 0.21896162528216703 0.49463858680691036 0.781038374717833 0.5053614131930897 0.8020678685047721 
0.7626442391237627 0.781038374717833 0.76143591900186 0.3645966429047212 0.21896162528216703 0.4776979717485859 0.781038374717833 0.5223020282514141 0.8058457051961825 
0.7714578215609623 0.7878103837471784 0.7633277502073801 0.37602309441506154 0.21218961625282168 0.49226425437284105 0.7878103837471784 0.507735745627159 0.8060710498409331 
0.7711278231793436 0.7878103837471784 0.7682387631597564 0.3846228286943381 0.21218961625282168 0.4696767676284085 0.7878103837471784 0.5303232323715916 0.8064024390243902 
0.7592027569454206 0.7787810383747178 0.7558897152288849 0.35108156438202925 0.22121896162528218 0.4954300309516001 0.7787810383747178 0.5045699690483999 0.8068531283138919 
0.7685542365788544 0.7855530474040632 0.767493389572202 0.3811312288359004 0.2144469525959368 0.46482134008699 0.7855530474040632 0.5351786599130101 0.8078207847295864 
